Id;Name;ParentId;Depth;Classification;Jurisdiction
44150;Afra-Grundschule Meißen (Meißen);;0;Grundschule;Sachsen
6739;AFZ - Aus- und Fortbildungszentrum der Freien Hansestadt Bremen;;0;Aus- und Weiterbildung;Bremen
35648;AGAPLESION Diakonieklinikums Rotenburg gGmbH Berufsfachschule Pflege (Rotenburg);;0;Schule;Niedersachsen
36760;AGAPLESION Ev. Gesundheitsakademie Weserbergland Berufsfachschule Pflege (Bad Pyrmont);;0;Schule;Niedersachsen
35809;AGAPLESION  Ev. Klinikum Schaumburg Berufsfachschule Pflege (Obernkirchen);;0;Schule;Niedersachsen
38828;Agathaschule (Dorsten);;0;Schule;Nordrhein-Westfalen
52123;Agentur der Europäischen Union für Cybersicherheit;;0;;Europäische Union
51944;Agentur der Europäischen Union für das Weltraumprogramm;;0;EU;Europäische Union
16049;Agentur der Europäischen Union für Grundrechte;;0;;Europäische Union
14254;Agentur für Arbeit Aachen – Düren;88;0;Agentur für Arbeit;Bund
14255;Agentur für Arbeit Aalen;88;0;Agentur für Arbeit;Bund
14256;Agentur für Arbeit Ahlen – Münster;88;0;Agentur für Arbeit;Bund
14257;Agentur für Arbeit Altenburg – Gera;88;0;Agentur für Arbeit;Bund
14258;Agentur für Arbeit Annaberg-Buchholz;88;0;Agentur für Arbeit;Bund
14259;Agentur für Arbeit Ansbach – Weißenburg;88;0;Agentur für Arbeit;Bund
11074;Agentur für Arbeit Aschaffenburg;88;0;Agentur für Arbeit;Bund
11075;Agentur für Arbeit Augsburg;88;0;Agentur für Arbeit;Bund
14260;Agentur für Arbeit Bad Hersfeld – Fulda;88;0;Agentur für Arbeit;Bund
14261;Agentur für Arbeit Bad Homburg;88;0;Agentur für Arbeit;Bund
14262;Agentur für Arbeit Bad Kreuznach;88;0;Agentur für Arbeit;Bund
14263;Agentur für Arbeit Bad Oldeslohe;88;0;Agentur für Arbeit;Bund
14264;Agentur für Arbeit Balingen;88;0;Agentur für Arbeit;Bund
11076;Agentur für Arbeit Bamberg-Coburg;88;0;Agentur für Arbeit;Bund
14265;Agentur für Arbeit Bautzen;88;0;Agentur für Arbeit;Bund
11077;Agentur für Arbeit Bayreuth-Hof;88;0;Agentur für Arbeit;Bund
14266;Agentur für Arbeit Bergisch Gladbach;88;0;Agentur für Arbeit;Bund
14252;Agentur für Arbeit Berlin Mitte;88;0;Agentur für Arbeit;Bund
14267;Agentur für Arbeit Berlin Nord;88;0;Agentur für Arbeit;Bund
14253;Agentur für Arbeit Berlin Süd;88;0;Agentur für Arbeit;Bund
14268;Agentur für Arbeit Bernburg;88;0;Agentur für Arbeit;Bund
14269;Agentur für Arbeit Bielefeld;88;0;Agentur für Arbeit;Bund
5768;Agentur für Arbeit Blieskastel;88;0;Agentur für Arbeit;Bund
14270;Agentur für Arbeit Bochum;88;0;Agentur für Arbeit;Bund
14271;Agentur für Arbeit Bonn;88;0;Agentur für Arbeit;Bund
51734;Agentur für Arbeit Borken;;0;Agentur für Arbeit;Nordrhein-Westfalen
14272;Agentur für Arbeit Braunschweig – Goslar;88;0;Agentur für Arbeit;Bund
6618;Agentur für Arbeit Bremen-Bremerhaven;88;0;Agentur für Arbeit;Bund
14273;Agentur für Arbeit Brühl;88;0;Agentur für Arbeit;Bund
14274;Agentur für Arbeit Celle;88;0;Agentur für Arbeit;Bund
14275;Agentur für Arbeit Chemnitz;88;0;Agentur für Arbeit;Bund
14276;Agentur für Arbeit Coesfeld;88;0;Agentur für Arbeit;Bund
14277;Agentur für Arbeit Cottbus;88;0;Agentur für Arbeit;Bund
14278;Agentur für Arbeit Darmstadt;88;0;Agentur für Arbeit;Bund
11078;Agentur für Arbeit Deggendorf;88;0;Agentur für Arbeit;Bund
14279;Agentur für Arbeit Dessau – Roßlau – Wittenberg;88;0;Agentur für Arbeit;Bund
14280;Agentur für Arbeit Detmold;88;0;Agentur für Arbeit;Bund
11079;Agentur für Arbeit Donauwörth;88;0;Agentur für Arbeit;Bund
14281;Agentur für Arbeit Dortmund;88;0;Agentur für Arbeit;Bund
14282;Agentur für Arbeit Dresden;88;0;Agentur für Arbeit;Bund
14283;Agentur für Arbeit Duisburg;88;0;Agentur für Arbeit;Bund
14284;Agentur für Arbeit Düsseldorf;88;0;Agentur für Arbeit;Bund
14285;Agentur für Arbeit Eberswalde;88;0;Agentur für Arbeit;Bund
14286;Agentur für Arbeit Elmshorn;88;0;Agentur für Arbeit;Bund
14287;Agentur für Arbeit Emden – Leer;88;0;Agentur für Arbeit;Bund
14288;Agentur für Arbeit Erfurt;88;0;Agentur für Arbeit;Bund
14289;Agentur für Arbeit Essen;88;0;Agentur für Arbeit;Bund
14290;Agentur für Arbeit Flensburg;88;0;Agentur für Arbeit;Bund
14292;Agentur für Arbeit Frankfurt a. M.;88;0;Agentur für Arbeit;Bund
14291;Agentur für Arbeit Frankfurt (Oder);88;0;Agentur für Arbeit;Bund
14293;Agentur für Arbeit Freiberg;88;0;Agentur für Arbeit;Bund
14294;Agentur für Arbeit Freiburg;88;0;Agentur für Arbeit;Bund
14295;Agentur für Arbeit Freising;88;0;Agentur für Arbeit;Bund
11080;Agentur für Arbeit Fürth;88;0;Agentur für Arbeit;Bund
14296;Agentur für Arbeit Gelsenkirchen;88;0;Agentur für Arbeit;Bund
14297;Agentur für Arbeit Gießen;88;0;Agentur für Arbeit;Bund
14298;Agentur für Arbeit Göppingen;88;0;Agentur für Arbeit;Bund
14299;Agentur für Arbeit Gotha;88;0;Agentur für Arbeit;Bund
14300;Agentur für Arbeit Göttingen;88;0;Agentur für Arbeit;Bund
14301;Agentur für Arbeit Greifswald;88;0;Agentur für Arbeit;Bund
14302;Agentur für Arbeit Hagen;88;0;Agentur für Arbeit;Bund
14303;Agentur für Arbeit Halberstadt;88;0;Agentur für Arbeit;Bund
14304;Agentur für Arbeit Halle;88;0;Agentur für Arbeit;Bund
13631;Agentur für Arbeit Hamburg;88;0;Agentur für Arbeit;Bund
14306;Agentur für Arbeit Hamm;88;0;Agentur für Arbeit;Bund
14307;Agentur für Arbeit Hanau;88;0;Agentur für Arbeit;Bund
14308;Agentur für Arbeit Hannover;88;0;Agentur für Arbeit;Bund
14309;Agentur für Arbeit Heide;88;0;Agentur für Arbeit;Bund
14310;Agentur für Arbeit Heidelberg;88;0;Agentur für Arbeit;Bund
14311;Agentur für Arbeit Heilbronn;88;0;Agentur für Arbeit;Bund
14312;Agentur für Arbeit Helmstedt;88;0;Agentur für Arbeit;Bund
14313;Agentur für Arbeit Herford;88;0;Agentur für Arbeit;Bund
5769;Agentur für Arbeit Heusweiler;88;0;Agentur für Arbeit;Bund
14314;Agentur für Arbeit Hildesheim;88;0;Agentur für Arbeit;Bund
11081;Agentur für Arbeit Hof, Geschäftsstelle Münchberg;88;0;Agentur für Arbeit;Bund
5770;Agentur für Arbeit Homburg;88;0;Agentur für Arbeit;Bund
11082;Agentur für Arbeit Ingolstadt;88;0;Agentur für Arbeit;Bund
14315;Agentur für Arbeit Iserlohn;88;0;Agentur für Arbeit;Bund
14316;Agentur für Arbeit Jena;88;0;Agentur für Arbeit;Bund
14317;Agentur für Arbeit Kaiserslautern – Pirmasens;88;0;Agentur für Arbeit;Bund
4360;Agentur für Arbeit Karlsruhe-Rastatt;88;0;Agentur für Arbeit;Bund
14318;Agentur für Arbeit Kassel;88;0;Agentur für Arbeit;Bund
11083;Agentur für Arbeit Kempten-Memmingen;88;0;Agentur für Arbeit;Bund
14319;Agentur für Arbeit Kiel;88;0;Agentur für Arbeit;Bund
14320;Agentur für Arbeit Koblenz – Mayen;88;0;Agentur für Arbeit;Bund
14321;Agentur für Arbeit Köln;88;0;Agentur für Arbeit;Bund
14322;Agentur für Arbeit Konstanz – Ravensburg;88;0;Agentur für Arbeit;Bund
14323;Agentur für Arbeit Korbach;88;0;Agentur für Arbeit;Bund
14324;Agentur für Arbeit Krefeld;88;0;Agentur für Arbeit;Bund
14325;Agentur für Arbeit Landau;88;0;Agentur für Arbeit;Bund
11084;Agentur für Arbeit Landshut-Pfarrkirchen;88;0;Agentur für Arbeit;Bund
5771;Agentur für Arbeit Lebach;88;0;Agentur für Arbeit;Bund
14326;Agentur für Arbeit Leipzig;88;0;Agentur für Arbeit;Bund
14327;Agentur für Arbeit Limburg – Wetzlar;88;0;Agentur für Arbeit;Bund
14328;Agentur für Arbeit Lörrach;88;0;Agentur für Arbeit;Bund
14329;Agentur für Arbeit Lübeck;88;0;Agentur für Arbeit;Bund
14330;Agentur für Arbeit Ludwigsburg;88;0;Agentur für Arbeit;Bund
14331;Agentur für Arbeit Ludwigshaven;88;0;Agentur für Arbeit;Bund
14332;Agentur für Arbeit Lüneburg – Uelzen;88;0;Agentur für Arbeit;Bund
14333;Agentur für Arbeit Magdeburg;88;0;Agentur für Arbeit;Bund
14334;Agentur für Arbeit Mainz;88;0;Agentur für Arbeit;Bund
14335;Agentur für Arbeit Mannheim;88;0;Agentur für Arbeit;Bund
14336;Agentur für Arbeit Marburg;88;0;Agentur für Arbeit;Bund
5772;Agentur für Arbeit Merzig;88;0;Agentur für Arbeit;Bund
14337;Agentur für Arbeit Meschede – Soest;88;0;Agentur für Arbeit;Bund
14338;Agentur für Arbeit Mettmann;88;0;Agentur für Arbeit;Bund
14339;Agentur für Arbeit Mönchengladbach;88;0;Agentur für Arbeit;Bund
14340;Agentur für Arbeit Montabaur;88;0;Agentur für Arbeit;Bund
11085;Agentur für Arbeit München;88;0;Agentur für Arbeit;Bund
14341;Agentur für Arbeit Nagold – Pforzheim;88;0;Agentur für Arbeit;Bund
14342;Agentur für Arbeit Neubrandenburg;88;0;Agentur für Arbeit;Bund
14343;Agentur für Arbeit Neumünster;88;0;Agentur für Arbeit;Bund
5773;Agentur für Arbeit Neunkirchen;88;0;Agentur für Arbeit;Bund
14344;Agentur für Arbeit Neuruppin;88;0;Agentur für Arbeit;Bund
14345;Agentur für Arbeit Neuwied;88;0;Agentur für Arbeit;Bund
14346;Agentur für Arbeit Nienburg – Verden;88;0;Agentur für Arbeit;Bund
14347;Agentur für Arbeit Nordhausen;88;0;Agentur für Arbeit;Bund
14348;Agentur für Arbeit Nordhorn;88;0;Agentur für Arbeit;Bund
11086;Agentur für Arbeit Nürnberg;88;0;Agentur für Arbeit;Bund
14349;Agentur für Arbeit Oberhausen;88;0;Agentur für Arbeit;Bund
14350;Agentur für Arbeit Offenbach;88;0;Agentur für Arbeit;Bund
14351;Agentur für Arbeit Offenburg;88;0;Agentur für Arbeit;Bund
14352;Agentur für Arbeit Oldenburg – Wilhelmshaven;88;0;Agentur für Arbeit;Bund
14353;Agentur für Arbeit Oschatz;88;0;Agentur für Arbeit;Bund
14354;Agentur für Arbeit Osnabrück;88;0;Agentur für Arbeit;Bund
14355;Agentur für Arbeit Paderborn;88;0;Agentur für Arbeit;Bund
11087;Agentur für Arbeit Passau;88;0;Agentur für Arbeit;Bund
14356;Agentur für Arbeit Pfarrkirchen;88;0;Agentur für Arbeit;Bund
14357;Agentur für Arbeit Pirna;88;0;Agentur für Arbeit;Bund
14358;Agentur für Arbeit Plauen;88;0;Agentur für Arbeit;Bund
14359;Agentur für Arbeit Potsdam;88;0;Agentur für Arbeit;Bund
21362;Agentur für Arbeit Ratingen;;0;Agentur für Arbeit;Nordrhein-Westfalen
14360;Agentur für Arbeit Recklinghausen;88;0;Agentur für Arbeit;Bund
11088;Agentur für Arbeit Regensburg;88;0;Agentur für Arbeit;Bund
14361;Agentur für Arbeit Reutlingen;88;0;Agentur für Arbeit;Bund
14362;Agentur für Arbeit Rheine;88;0;Agentur für Arbeit;Bund
14363;Agentur für Arbeit Riesa;88;0;Agentur für Arbeit;Bund
11089;Agentur für Arbeit Rosenheim;88;0;Agentur für Arbeit;Bund
14364;Agentur für Arbeit Rostock;88;0;Agentur für Arbeit;Bund
14365;Agentur für Arbeit Rottweil – Villingen-Schwennigen;88;0;Agentur für Arbeit;Bund
5774;Agentur für Arbeit Saarbrücken;88;0;Agentur für Arbeit;Bund
14366;Agentur für Arbeit Saarland;88;0;Agentur für Arbeit;Bund
5775;Agentur für Arbeit Saarlouis;88;0;Agentur für Arbeit;Bund
14367;Agentur für Arbeit Sangerhausen;88;0;Agentur für Arbeit;Bund
14368;Agentur für Arbeit Schwäbisch Hall – Tauberbischofsheim;88;0;Agentur für Arbeit;Bund
11090;Agentur für Arbeit Schwandorf;88;0;Agentur für Arbeit;Bund
11091;Agentur für Arbeit Schweinfurt;88;0;Agentur für Arbeit;Bund
14369;Agentur für Arbeit Schwerin;88;0;Agentur für Arbeit;Bund
14370;Agentur für Arbeit Siegen;88;0;Agentur für Arbeit;Bund
14371;Agentur für Arbeit Solingen-Wuppertal;88;0;Agentur für Arbeit;Bund
14372;Agentur für Arbeit Stade;88;0;Agentur für Arbeit;Bund
7264;Agentur für Arbeit Staßfurt;88;0;Agentur für Arbeit;Bund
7265;Agentur für Arbeit Stendal;88;0;Agentur für Arbeit;Bund
5776;Agentur für Arbeit St. Ingbert;88;0;Agentur für Arbeit;Bund
14373;Agentur für Arbeit Stralsund;88;0;Agentur für Arbeit;Bund
14374;Agentur für Arbeit Stuttgart;88;0;Agentur für Arbeit;Bund
5777;Agentur für Arbeit St. Wendel;88;0;Agentur für Arbeit;Bund
14375;Agentur für Arbeit Suhl;88;0;Agentur für Arbeit;Bund
5778;Agentur für Arbeit Sulzbach;88;0;Agentur für Arbeit;Bund
11092;Agentur für Arbeit Traunstein;88;0;Agentur für Arbeit;Bund
14376;Agentur für Arbeit Trier;88;0;Agentur für Arbeit;Bund
14377;Agentur für Arbeit Ulm;88;0;Agentur für Arbeit;Bund
14378;Agentur für Arbeit Vechta;88;0;Agentur für Arbeit;Bund
5779;Agentur für Arbeit Völklingen;88;0;Agentur für Arbeit;Bund
5780;Agentur für Arbeit Wadern;88;0;Agentur für Arbeit;Bund
14379;Agentur für Arbeit Waiblingen;88;0;Agentur für Arbeit;Bund
11093;Agentur für Arbeit Weiden;88;0;Agentur für Arbeit;Bund
11094;Agentur für Arbeit Weilheim;88;0;Agentur für Arbeit;Bund
14380;Agentur für Arbeit Weißenfels;88;0;Agentur für Arbeit;Bund
14381;Agentur für Arbeit Wesel;88;0;Agentur für Arbeit;Bund
14382;Agentur für Arbeit Wiesbaden;88;0;Agentur für Arbeit;Bund
14383;Agentur für Arbeit Würzburg;88;0;Agentur für Arbeit;Bund
14384;Agentur für Arbeit Zwickau;88;0;Agentur für Arbeit;Bund
16029;Agentur für das Europäische GNSS;;0;;Europäische Union
15982;Agentur für die Zusammenarbeit der Energieregulierungsbehörden;;0;;Europäische Union
49269;Agentur für Innovation in der Cybersicherheit GmbH;;0;IT-Dienstleister;Bund
51922;AGF Videoforschung GmbH;;0;Rundfunk;Bund
40687;Aggertal-Gymnasium (Engelskirchen);;0;Gymnasium;Nordrhein-Westfalen
49211;Aggerverband (Körperschaft des öffentlichen Rechts);;0;Wasserwirtschaft;Nordrhein-Westfalen
18249;AGIDA – Die Direkte der AOK Hessen;;0;Krankenkasse;Hessen
32942;Agnes Karll Schule, Ausbildungsstätte für Gesundheitsberufe (Frankfurt am Main);;0;Schule;Hessen
16287;Agnes-Neuhaus-Schule;;0;Schule;Hessen
32069;Agnes-Neuhaus-Schule (Gießen);;0;Schule;Hessen
32066;Agnes-Neuhaus-Schule (Wiesbaden);;0;Schule;Hessen
37965;Agnes-van-Brakel-Schule (Viersen);;0;Schule;Nordrhein-Westfalen
27496;Agnes-von-Hohenstaufen-Schule Schwäbisch Gmünd Hauswirtschaftliche Schule (Schwäbisch Gmünd);;0;Schule;Baden-Württemberg
42345;Agnes-Wenke-Schule (Arnsberg);;0;Schule;Nordrhein-Westfalen
46945;Agricolagymnasium (Hohenmölsen);;0;Schule;Sachsen-Anhalt
49296;AHK Russland;;0;Wirtschaftsförderung;Bund
32816;Ahnatal-Schule (Vellmar);;0;Schule;Hessen
51462;Ahorn;;0;Gemeindeverwaltung;Baden-Württemberg
30275;Ahorn Grundschule Bergfelde (Hohen Neuendorf/OT Bergfelde);;0;Grundschule;Brandenburg
19095;Ahorn-Schule (Berlin);;0;Förderschule;Berlin
32469;Ahornschule Lütter (Eichenzell);;0;Schule;Hessen
43711;Ahrbach-Grundschule (56414 Niederahr);;0;Grundschule;Rheinland-Pfalz
43089;Ahrtalschule Realschule plus (53505 Altenahr);;0;Schule;Rheinland-Pfalz
29509;Aicher-Scholl-Schule Sonderpädagogisches Bildungs- und Beratungszentrum Geistige Entwicklung (Bad Saulgau);;0;Schule;Baden-Württemberg
6616;AIDS-/STD-Beratung im Sozialmedizinischen Dienst für Erwachsene im Gesundheitsamt Bremen;;0;Beratungsstelle;Bremen
16774;AKAD Bildungsgesellschaft;;0;Hochschule;Baden-Württemberg
18224;Akademie der Bildenden Künste München;;0;Hochschule;Bayern
18277;Akademie der Bildenden Künste Nürnberg;;0;Hochschule;Bayern
7;Akademie der Künste;;0;Akademie der Künste;Bund
44329;Akademie Deutsches Bäckerhandwerk Sachsen e. V. (Dresden OT Albertstadt);;0;Schule;Sachsen
7817;Akademie für Darstellende Kunst Baden-Württemberg GmbH;;0;Akademie der Künste;Baden-Württemberg
32977;Akademie für Gesundheit und Schule für Pflegeberufe (Gelnhausen);;0;Schule;Hessen
28732;Akademie für Kommunikation Freiburg Priv. BK f. techn. Dokumentat. Grafik- und Produktdesign (Freiburg im Breisgau);;0;Schule;Baden-Württemberg
27232;Akademie für Kommunikation in Baden-Württemberg (Stuttgart);;0;Schule;Baden-Württemberg
27956;Akademie für Kommunikation Pforzheim (Pforzheim);;0;Schule;Baden-Württemberg
28147;Akademie für Landbau Fachschule für Technik (Nürtingen);;0;Schule;Baden-Württemberg
51700;Akademie für Öffentliches Gesundheitswesen in Düsseldorf;;0;Akademie;Nordrhein-Westfalen
32968;Akademie für Pflegeberufe - am Sana Klinikum Offenbach (Offenbach am Main);;0;Schule;Hessen
32940;Akademie für Pflege- und Sozialberufe (Darmstadt);;0;Schule;Hessen
34614;Akademie für Pflege- und Sozialberufe - Fachschule für Heilerziehungspflege (Darmstadt);;0;Schule;Hessen
8;Akademie für Raumforschung und Landesplanung;;0;Akademie;Bund
48815;Akademie für Wirtschaft und Technik, Private staatlich anerkannte Fachschule (Erfurt);;0;Schule;Thüringen
36315;Akademie Göttingen Priv. Berufsfachsch. gemeinnütz. Gesell. mbH (Göttingen);;0;Schule;Niedersachsen
7818;Akademie Schloss Solitude, Stiftung des öffentlichen Rechts;;0;Schloss;Baden-Württemberg
35956;Akademie St. Franziskus Kath. Bildungsstätte f. Berufe i. Gesundheitswesen GmbH (Lingen (Ems));;0;Schule;Niedersachsen
14398;Akademisches Förderungswerk - Studierendenwerk Bochum;;0;Studierendenwerk;Nordrhein-Westfalen
5096;AKK Altonaer Kinderkrankenhaus gGmbH;;0;Krankenhaus;Hamburg
16981;Akkon Hochschule für Humanwissenschaften;;0;Hochschule;Berlin
5071;AKN Eisenbahn GmbH;;0;Nahverkehr;Schleswig-Holstein
29763;Aktive Naturschule mit Montessori- Orientierung Templin Grundschule (Templin);;0;Grundschule;Brandenburg
29785;Aktive Naturschule Prenzlau Grund- und Oberschule Oberschule mit angegliedertem Grundschulteil -anerkannte Ersatzschule- (Prenzlau);;0;Schule;Brandenburg
29762;Aktive Naturschule Templin Gesamtschule mit gymn. Oberstufe - genehmigte Ersatzschule, anerkannt in der Sekundarstufe I - (Templin);;0;Schule;Brandenburg
45825;Aktive Schule Dresden Grundschule des epharisto e. V. (Schule in freier Trägerschaft) (Dresden OT Leipziger Vorstadt);;0;Grundschule;Sachsen
45185;Aktive Schule Dresden Oberschule des epharisto e.V. (Schule in freier Trägerschaft) (Dresden OT Leipziger Vorstadt);;0;Schule;Sachsen
31886;Aktive Schule Frankfurt (Frankfurt am Main);;0;Schule;Hessen
45631;Aktive Schule - Grundschule Aktive Schule Leipzig e.V. (Schule in freier Trägerschaft) (Leipzig OT Gohlis-Süd);;0;Grundschule;Sachsen
42184;Aktive Schule Köln, Grundschule der (Köln);;0;Grundschule;Nordrhein-Westfalen
42373;Aktive Schule Köln Hauptschule der (Köln);;0;Schule;Nordrhein-Westfalen
30076;Aktive Schule Potsdam Grundschule (Potsdam);;0;Grundschule;Brandenburg
48813;Aktiv-Schule Berlstedt - An der Via Regia - Staatliche Grundschule (Am Ettersberg OT Berlstedt);;0;Grundschule;Thüringen
48812;Aktiv-Schule Berlstedt - An der Via Regia - Staatliche Regelschule (Am Ettersberg OT Berlstedt);;0;Schule;Thüringen
48811;Aktiv-Schule Erfurt, Freie Gemeinschaftsschule (Erfurt);;0;Gemeinschaftsschule;Thüringen
48814;Aktiv-Schule (Freie Grundschule Emleben) (Emleben);;0;Grundschule;Thüringen
16920;Alanus Hochschule für Kunst und Gesellschaft;;0;Hochschule;Nordrhein-Westfalen
36314;Albanischule Grundschule (Göttingen);;0;Grundschule;Niedersachsen
19094;Albatros-Schule (Berlin);;0;Förderschule;Berlin
40055;Albatros-Schule (Bielefeld);;0;Schule;Nordrhein-Westfalen
27391;Albblickschule, Grundschule (Simmersfeld);;0;Grundschule;Baden-Württemberg
13707;Alb-Donau-Kreis – Heimaufsicht;;0;Heimaufsicht;Baden-Württemberg
49840;Alb-Donau-Kreis Kliniken ADK GmbH;;0;Krankenhaus;Baden-Württemberg
27037;Albeck-Gymnasium (Sulz am Neckar);;0;Gymnasium;Baden-Württemberg
33440;Albert-Einstein-Gesamtschule KGS Laatzen (Laatzen);;0;Schule;Niedersachsen
41791;Albert-Einstein-Gesamtschule (Werdohl);;0;Schule;Nordrhein-Westfalen
45962;Albert-Einstein-Grundschule (Chemnitz OT Morgenleite);;0;Grundschule;Sachsen
42767;Albert-Einstein-Gymnasium (67227 Frankenthal (Pfalz));;0;Gymnasium;Rheinland-Pfalz
18956;Albert-Einstein-Gymnasium (Berlin);;0;Gymnasium;Berlin
29298;Albert-Einstein-Gymnasium (Böblingen);;0;Gymnasium;Baden-Württemberg
36616;Albert-Einstein-Gymnasium (Buchholz);;0;Gymnasium;Niedersachsen
42412;Albert-Einstein-Gymnasium (Düsseldorf);;0;Gymnasium;Nordrhein-Westfalen
36283;Albert-Einstein-Gymnasium (Hameln);;0;Gymnasium;Niedersachsen
40570;Albert-Einstein-Gymnasium (Kaarst);;0;Gymnasium;Nordrhein-Westfalen
46944;Albert-Einstein-Gymnasium (Magdeburg);;0;Gymnasium;Sachsen-Anhalt
27835;Albert-Einstein-Gymnasium (Ravensburg);;0;Gymnasium;Baden-Württemberg
27771;Albert-Einstein-Gymnasium (Reutlingen);;0;Gymnasium;Baden-Württemberg
41297;Albert-Einstein-Gymnasium (Sankt Augustin);;0;Gymnasium;Nordrhein-Westfalen
16565;Albert-Einstein Gymnasium Ulm-Wiblingen;;0;Schule;Baden-Württemberg
21829;Albert-Einstein-Oberschule (Bremen);;0;Schule;Bremen
40216;Albert-Einstein-Realschule (Bergheim);;0;Schule;Nordrhein-Westfalen
42035;Albert-Einstein-Realschule (Dortmund);;0;Schule;Nordrhein-Westfalen
40125;Albert-Einstein-Realschule (Essen);;0;Schule;Nordrhein-Westfalen
40227;Albert-Einstein-Realschule (Wesseling);;0;Schule;Nordrhein-Westfalen
28807;Albert-Einstein-Schule (Ettlingen);;0;Schule;Baden-Württemberg
40002;Albert-Einstein-Schule, Förderschule (Rösrath);;0;Förderschule;Nordrhein-Westfalen
42077;Albert-Einstein-Schule (Frechen);;0;Schule;Nordrhein-Westfalen
32257;Albert-Einstein-Schule (Groß-Bieberau);;0;Schule;Hessen
28540;Albert-Einstein-Schule Grundschule (Geislingen an der Steige);;0;Grundschule;Baden-Württemberg
31671;Albert-Einstein-Schule (Langen);;0;Schule;Hessen
32216;Albert-Einstein-Schule (Maintal);;0;Schule;Hessen
41685;Albert-Einstein-Schule (Remscheid);;0;Schule;Nordrhein-Westfalen
32195;Albert-Einstein-Schule (Schwalbach am Taunus);;0;Schule;Hessen
18363;Albert-Gutzmann-Schule  (Berlin);;0;Grundschule;Berlin
29246;Albert-Hirth-Grundschule Meimsheim (Brackenheim);;0;Grundschule;Baden-Württemberg
42936;Albertine-Scherer-Schule Grundschule (67134 Birkenheide);;0;Grundschule;Rheinland-Pfalz
